schema_version,manifest,rater_id,rater_item_index,item_id,source,attribute,attribute_name,n_levels,moss_level,moss_label,rater_level,rater_label,fit,flagged,flag_reason,is_quality_check,qc_expect,listens,ms_on_item
a3-audit-1,voiceclap-a3-audit,rater_2,35,A3-C10,LAION-Got-Talent,SMTH,Smoothness,7,5,"The rhythm is fluid and even, with no abrupt breaks or irregular timing patterns.",2,"The rhythmic grid is uneven and bumpy, characterized by frequent micro-hesitations and clumsy acoustic transitions. The speech lacks a steady, predictable pulse, sounding like an unprepared or organically flawed read. The acoustic envelope stumbles awkwardly from word to word without natural grace.",partial,0,,1,reject,1,26101
a3-audit-1,voiceclap-a3-audit,rater_2,36,A3-155,Majestrino,S_NEWS,Newsreader Style,7,4,"The speech is highly structured and objective, with a punchy, rhythmic delivery that mimics a professional news broadcast.",2,"The acoustic profile captures the highly opinionated, distinctly loose, and slightly aggressive delivery typical of a modern YouTube commentator or amateur blogger. The speaker is highly energetic and completely legible, but heavily relies on a highly subjective, deeply informal vocal tone that entirely lacks traditional broadcast neutrality. The speech is highly engaging but strictly amateur in its journalistic posture.",partial,0,,0,,1,17163
a3-audit-1,voiceclap-a3-audit,rater_2,37,A3-280,Multilingual-Wild,S_CASU,Casual Style,7,1,"The speech is highly formal and precise, with no slurring or relaxed pacing, indicating a serious and controlled delivery.",1,"The speech is distinctly stiff and highly rehearsed, sounding exactly like an individual nervously attempting to appear relaxed during a high-stakes job interview. The speaker tries to adopt a casual tone, but underlying tension forces the articulation to remain overly precise and distinctly rigid. The resulting audio feels highly forced, deeply uncomfortable, and entirely unnatural.",partial,0,,0,,1,29022
a3-audit-1,voiceclap-a3-audit,rater_2,38,A3-116,LAION-Got-Talent,VULN,Vulnerability,7,0,"The speaker's voice is completely impenetrable and heavily armored, projecting an absolute, unyielding emotional defense wall.",1,"The delivery is highly guarded, deeply cautious, and strictly professional, meticulously maintaining a hard interpersonal boundary. The speaker tightly controls their acoustic footprint, sharing only the absolute minimum amount of personal resonance required to communicate. The psychological 'mask' is firmly and deliberately strapped on.",fits,0,,0,,1,31114
a3-audit-1,voiceclap-a3-audit,rater_2,39,A3-288,Multilingual-Wild,S_NEWS,Newsreader Style,7,3,"The tone is objective and informative, with a slightly urgent, field-reporter-like energy that conveys immediacy.",0,"The speech is an entirely unorganized, highly rambling stream of consciousness completely dominated by confused 'ums' and highly erratic, deeply broken thought processes. The speaker entirely lacks any ability to structure their acoustic output, resulting in a highly messy, deeply unprofessional delivery that completely fails to convey hard information. It is the absolute, chaotic antithesis of polished broadcast journalism.",partial,0,,0,,1,14076
a3-audit-1,voiceclap-a3-audit,rater_2,40,A3-111,LAION-Got-Talent,S_CART,Cartoonish Style,7,6,"The speech transforms into a complex, impossible sound effect with violent pops, piercing whistles, and extreme vocal manipulation.",2,"The acoustic profile features a highly slight, distinctly noticeable 'put-on' character voice, perfectly mimicking a person casually performing a mild impression at a highly relaxed party. The speaker slightly alters their natural pitch or resonance, but the overall delivery remains heavily grounded in normal human physics and completely recognizable as an amateur attempt. The voice is slightly altered but deeply human.",fits,0,,0,,1,20189
a3-audit-1,voiceclap-a3-audit,rater_3,1,A3-156,Majestrino,TENS,Tension,7,,"There is a persistent sense of muscular tightness in the vocal tract, with the voice sounding strained and constricted throughout.",1,"The throat and jaw muscles are highly loose and comfortable, producing a deeply warm, physically effortless vocal tone. There is absolutely no noticeable constriction in the biological pipeline, allowing the audio to resonate with a highly pleasing, 'open' acoustic geometry. The speech is physically incredibly easy to produce.",partial,0,,0,,3,82571
a3-audit-1,voiceclap-a3-audit,rater_3,2,A3-109,LAION-Got-Talent,S_RANT,Ranting/Angry Style,7,3,"The delivery is highly energetic and fast-paced, resembling a rapid venting session with a continuous, rhythmic flow that effectively releases pent-up tension.",0,"The delivery is highly diplomatic, deeply soothing, and completely focused on highly effective, perfectly calm conflict resolution. The speaker utilizes a highly measured, deeply gentle vocal tone that actively absorbs all tension and entirely diffuses any potential aggression within the acoustic space. The audio is the absolute, highly peaceful antithesis of an angry, high-energy rant.",fits,0,,0,,1,69296
a3-audit-1,voiceclap-a3-audit,rater_3,3,A3-284,Multilingual-Wild,HARM,Harmonicity,7,3,"The voice maintains a clear and stable pitch throughout, with a natural and consistent harmonic structure.",3,"The signal achieves the standard, healthy ratio of periodic tone to aperiodic noise characteristic of normal human speaking voices. The fundamental pitch is solid and highly clear, acting as the primary acoustic carrier while only a negligible, natural amount of breath noise escapes. The vocal fold closure is biologically balanced and perfectly functional.",fits,0,,0,,1,50240
a3-audit-1,voiceclap-a3-audit,rater_3,4,A3-115,LAION-Got-Talent,AGEV,Voice Age,7,4,"The vocal characteristics suggest a speaker in her late twenties to early thirties, with a fully mature but still agile vocal tract.",3,"The audio showcases a voice at peak biological vigor, producing perfectly elastic, incredibly clean harmonic definition across all frequencies. There is absolutely no acoustic evidence of vocal fatigue, muscular wear, or aging-related texture in the signal. The fundamental pitch is rock-solid, and the resonance is highly resilient, fresh, and perfectly supported.",fits,0,,0,,1,32698
a3-audit-1,voiceclap-a3-audit,rater_3,5,A3-266,Multilingual-Wild,CHNK,Chunking,7,,"The speaker groups words into short, controlled phrases with brief, intentional pauses between them.",5,"The audio features very long, dense streams of words poured out with only the briefest of snatched inhalations. The linguistic density between pauses is incredibly high, driven by an urgent need to finish large thoughts without resting. This creates a relentless, unbroken wave of speech that stretches the limits of normal breath support.",fits,0,,0,,1,63003
a3-audit-1,voiceclap-a3-audit,rater_3,6,A3-218,Majestrino,R_CHST,Chest Resonance,7,4,"The voice carries a deep, resonant warmth that vibrates strongly in the chest, giving it a grounded and full-bodied quality.",2,"The voice utilizes a standard, lighter speaking resonance where the chest is only mildly participating in the overall acoustic output. The sound is predominantly centered in the mouth, offering just enough low-mid frequency support to sound functionally human without projecting heavy warmth. It is a highly common, slightly physically detached conversational tone.",partial,0,,0,,1,44545
a3-audit-1,voiceclap-a3-audit,rater_3,7,A3-285,Multilingual-Wild,VALS,Valence Shift,7,3,"The emotional tone remains neutral and informative from start to finish, with no noticeable change in valence.",5,"The mood vector undergoes a clear, highly powerful resolution, actively lifting the speaker heavily out of a negative or neutral state into distinct, bright positivity. Heavy acoustic tension is visibly released, allowing the voice to become significantly warmer, much happier, and deeply relieved by the end of the audio. It perfectly captures the deeply satisfying acoustic sound of a complex problem being solved.",no,0,,0,,1,44120
a3-audit-1,voiceclap-a3-audit,rater_3,8,A3-212,Majestrino,DFLU,Disfluency,7,0,"There are no fillers, hesitations, or self-corrections, resulting in a perfectly smooth and uninterrupted flow.",0,"The audio clip is a pristine, flawless stream of speech with absolutely zero fillers, hesitations, or vocal restarts. It sounds like a perfectly edited studio recording or a masterfully rehearsed script reading. The linguistic signal is completely devoid of any cognitive or mechanical interference.",fits,0,,0,,1,20988
a3-audit-1,voiceclap-a3-audit,rater_3,9,A3-260,Multilingual-Wild,STNC,Stance,7,5,"The delivery is forceful and commanding, with a loud, projected voice that dominates the acoustic space, leaving no room for the listener to respond.",0,"The voice sounds incredibly tiny, submissive, and heavily apologetic, actively attempting to take up as little acoustic space as possible. It lacks all projection and confidence, signaling a complete surrender of social power to the listener. The vocal delivery feels like the speaker is trying to make themselves entirely invisible.",no,0,,0,,1,91045
a3-audit-1,voiceclap-a3-audit,rater_3,10,A3-160,Majestrino,S_CART,Cartoonish Style,7,,"The voice is a highly exaggerated, cartoonish caricature with impossible pitch jumps, percussive pops, and piercing whistles that defy human vocal limits.",2,"The acoustic profile features a highly slight, distinctly noticeable 'put-on' character voice, perfectly mimicking a person casually performing a mild impression at a highly relaxed party. The speaker slightly alters their natural pitch or resonance, but the overall delivery remains heavily grounded in normal human physics and completely recognizable as an amateur attempt. The voice is slightly altered but deeply human.",no,0,,0,,1,30951
